ID,Description,Entry_ID,Spacy,Parameter_ID
762_durchziehen-3,durchziehen,0,durchziehen,762_umherfuhrenumherziehendurchziehenmitfuhrendurchwandern
762_mitfuhren-4,mitführen,0,mitführen,762_umherfuhrenumherziehendurchziehenmitfuhrendurchwandern
762_durchwandern-5,durchwandern,0,durchwandern,762_umherfuhrenumherziehendurchziehenmitfuhrendurchwandern
763_bedenken-1,bedenken,0,bedenken,763_bedenkenuberlegen
763_uberlegen-2,überlegen,0,überlegen,763_bedenkenuberlegen
764_nachher-1,nachher,0,nachher,764_nachherspaterwahrendalssobaldalsnachdemda
764_spater-2,später,0,später,764_nachherspaterwahrendalssobaldalsnachdemda
764_wahrend-3,während,0,während,764_nachherspaterwahrendalssobaldalsnachdemda
764_als-4,als,0,als,764_nachherspaterwahrendalssobaldalsnachdemda
764_sobaldals-5,sobald als,0,sobald als,764_nachherspaterwahrendalssobaldalsnachdemda
764_nachdem-6,nachdem,0,nachdem,764_nachherspaterwahrendalssobaldalsnachdemda
764_da-7,da,0,da,764_nachherspaterwahrendalssobaldalsnachdemda
765_herbeilaufen-1,herbeilaufen,0,,765_herbeilaufenvorauslaufenhinzulaufen
765_vorauslaufen-2,vorauslaufen,0,,765_herbeilaufenvorauslaufenhinzulaufen
765_hinzulaufen-3,hinzulaufen,0,,765_herbeilaufenvorauslaufenhinzulaufen
766_abwaschen-1,abwaschen,0,abwaschen,766_abwaschenwaschen
766_waschen-2,waschen,0,waschen,766_abwaschenwaschen
767_bieten-1,bieten,0,bieten,767_bietenentbieten
767_entbieten-2,entbieten,0,entbieten,767_bietenentbieten
768_beugen-1,beugen,0,beugen,768_beugensichbeugen
768_sichbeugen-2,sich beugen,0,sich beugen,768_beugensichbeugen
769_gewohnheit-1,Gewohnheit,0,Gewohnheit,769_gewohnheit
770_gewohnt-1,gewohnt,0,gewohnt,770_gewohnt
771_tisch-1,Tisch,0,Tisch,771_tischplatte
771_platte-2,Platte,0,Platte,771_tischplatte
772_umwinden-1,umwinden,0,,772_umwindenumgebenumkleiden
772_umgeben-2,umgeben,0,umgeben,772_umwindenumgebenumkleiden
772_umkleiden-3,umkleiden,0,umkleiden,772_umwindenumgebenumkleiden
773_vermeiden-1,vermeiden,0,vermeiden,773_vermeiden
774_umwinden-1,umwinden,0,,774_umwindeneinwickelnumwickelninwindelnwickeln
774_einwickeln-2,einwickeln,0,einwickeln,774_umwindeneinwickelnumwickelninwindelnwickeln
774_umwickeln-3,umwickeln,0,umwickeln,774_umwindeneinwickelnumwickelninwindelnwickeln
774_inwindelnwickeln-4,in Windeln wickeln,0,in Windeln wickeln,774_umwindeneinwickelnumwickelninwindelnwickeln
775_sicherfreuen-1,sich erfreuen,0,sich erfreuen,775_sicherfreuensichvergnugen
775_sichvergnugen-2,sich vergnügen,0,sich vergnügen,775_sicherfreuensichvergnugen
776_wei-1,weiß,0,weiß,776_weiglanzend
776_glanzend-2,glänzend,0,glänzend,776_weiglanzend
777_sichvermischenmit-1,sich vermischen mit,0,sich vermischen mit,777_sichvermischenmitmischen
777_mischen-2,mischen,0,mischen,777_sichvermischenmitmischen
778_fackel-1,Fackel,0,Fackel,778_fackelflamme
778_flamme-2,Flamme,0,Flamme,778_fackelflamme
779_blo-1,bloß,0,bloß,779_blo
780_abschaffen-1,abschaffen,0,abschaffen,780_abschaffenaufheben
780_aufheben-2,aufheben,0,aufheben,780_abschaffenaufheben
781_schwach-1,schwach,0,schwach,781_schwachkraftlos
781_kraftlos-2,kraftlos,0,kraftlos,781_schwachkraftlos
782_farbig-1,farbig,0,farbig,782_farbig
783_wohlwollen-1,Wohlwollen,0,Wohlwollen,783_wohlwollengutemitleiderbarmen
783_gute-2,Güte,0,Güte,783_wohlwollengutemitleiderbarmen
783_mitleid-3,Mitleid,0,Mitleid,783_wohlwollengutemitleiderbarmen
783_erbarmen-4,Erbarmen,0,Erbarmen,783_wohlwollengutemitleiderbarmen
784_erbarmen-1,Erbarmen,0,Erbarmen,784_erbarmenmitleid
784_mitleid-2,Mitleid,0,Mitleid,784_erbarmenmitleid
785_barmherzigsein-1,barmherzig sein,0,barmherzig sein,785_barmherzigseinsicherbarmenmitleidhegen
785_sicherbarmen-2,sich erbarmen,0,sich erbarmen,785_barmherzigseinsicherbarmenmitleidhegen
785_mitleidhegen-3,Mitleid hegen,0,Mitleid hegen,785_barmherzigseinsicherbarmenmitleidhegen
786_demgutenzugetan-1,dem Guten zugetan,0,dem Guten zugetan,786_demgutenzugetanbarmherzigfrommgutigmildmitleidig
786_barmherzig-2,barmherzig,0,barmherzig,786_demgutenzugetanbarmherzigfrommgutigmildmitleidig
786_fromm-3,fromm,0,fromm,786_demgutenzugetanbarmherzigfrommgutigmildmitleidig
786_gutig-4,gütig,0,gütig,786_demgutenzugetanbarmherzigfrommgutigmildmitleidig
786_mild-5,mild,0,mild,786_demgutenzugetanbarmherzigfrommgutigmildmitleidig
786_mitleidig-6,mitleidig,0,mitleidig,786_demgutenzugetanbarmherzigfrommgutigmildmitleidig
787_blasen-1,blasen,0,blasen,787_blasen
788_fackel-1,Fackel,0,Fackel,788_fackelfeuer
788_feuer-2,Feuer,0,Feuer,788_fackelfeuer
789_versengen-1,versengen,0,versengen,789_versengenatzen
789_atzen-2,ätzen,0,ätzen,789_versengenatzen
790_blasen-1,blasen,0,blasen,790_blasenschnauben
790_schnauben-2,schnauben,0,schnauben,790_blasenschnauben
791_blasen-1,Blasen,0,Blasen,791_blasenschnauben
791_schnauben-2,Schnauben,0,Schnauben,791_blasenschnauben
792_schlagen-1,schlagen,0,schlagen,792_schlagen
793_blenden-1,blenden,0,blenden,793_blenden
794_erblinden-1,erblinden,0,erblinden,794_erblindenblindwerden
794_blindwerden-2,blind werden,0,blind werden,794_erblindenblindwerden
795_blind-1,blind,0,blind,795_blind
796_blume-1,Blume,0,Blume,796_blumelilie
796_lilie-2,Lilie,0,Lilie,796_blumelilie
797_opfer-1,Opfer,0,Opfer,797_opfer
798_verehrer-1,Verehrer,0,Verehrer,798_verehrer
799_verehren-1,verehren,0,verehren,799_verehrenopfern
799_opfern-2,opfern,0,opfern,799_verehrenopfern
800_verehrung-1,Verehrung,0,Verehrung,800_verehrung
801_verehrung-1,Verehrung,0,Verehrung,801_verehrunggottesverehrung
801_gottesverehrung-2,Gottesverehrung,0,Gottesverehrung,801_verehrunggottesverehrung
802_blut-1,Blut,0,Blut,802_blut
803_blutflussig-1,blutflüssig,0,,803_blutflussig
804_blond-1,blond,0,blond,804_blond
805_zerreiben-1,zerreiben,0,zerreiben,805_zerreiben
806_bogen-1,Bogen,0,Bogen,806_bogen
807_buchstabe-1,Buchstabe,0,Buchstabe,807_buchstabeschrift
807_schrift-2,Schrift,0,Schrift,807_buchstabeschrift
808_schriftgelehrter-1,Schriftgelehrter,0,Schriftgelehrter,808_schriftgelehrterschreiber
808_schreiber-2,Schreiber,0,Schreiber,808_schriftgelehrterschreiber
809_nutzen-1,Nutzen,0,Nutzen,809_nutzen
810_nutzen-1,nützen,0,nützen,810_nutzenbessern
810_bessern-2,bessern,0,bessern,810_nutzenbessern
811_braue-1,Braue,0,Braue,811_brauezwinkernblick
811_zwinkern-2,Zwinkern,0,Zwinkern,811_brauezwinkernblick
811_blick-3,Blick,0,Blick,811_brauezwinkernblick
812_breite-1,Breite,0,Breite,812_breite
813_breiten-1,breiten,0,breiten,813_breiten
814_strahlen-1,strahlen,0,strahlen,814_strahlenglanzen
814_glanzen-2,glänzen,0,glänzen,814_strahlenglanzen
815_breit-1,breit,0,breit,815_breit
816_ringen-1,Ringen,0,Ringen,816_ringenringkampfkampf
816_ringkampf-2,Ringkampf,0,Ringkampf,816_ringenringkampfkampf
816_kampf-3,Kampf,0,Kampf,816_ringenringkampfkampf
817_brullen-1,brüllen,0,brüllen,817_brullen
818_brullen-1,brüllen,0,brüllen,818_brullen
819_feuerbrand-1,Feuerbrand,0,Feuerbrand,819_feuerbrandbrand
819_brand-2,Brand,0,Brand,819_feuerbrandbrand
820_brand-1,Brand,0,Brand,820_brand
821_schwert-1,Schwert,0,Schwert,821_schwert
822_verbrennen-1,verbrennen,0,verbrennen,822_verbrennen
823_gluhendekohle-1,glühende Kohle,0,glühende Kohle,823_gluhendekohle
824_braten-1,braten,0,braten,824_braten
825_brot-1,Brot,0,Brot,825_brot
826_schmoren-1,schmoren,0,schmoren,826_schmoren
827_wallen-1,wallen,0,wallen,827_wallensieden
827_sieden-2,sieden,0,sieden,827_wallensieden
828_brettchen-1,Brettchen,0,Brettchen,828_brettchenschemel
828_schemel-2,Schemel,0,Schemel,828_brettchenschemel
829_zugel-1,Zügel,0,Zügel,829_zugel
830_bringen-1,bringen,0,bringen,830_bringenfuhrenmachen
830_fuhrenmachen-2,führen machen,0,führen machen,830_bringenfuhrenmachen
831_brechen-1,brechen,0,brechen,831_brechenzerstorenkampfenringenzerbrechenvernichten
831_zerstoren-2,zerstören,0,zerstören,831_brechenzerstorenkampfenringenzerbrechenvernichten
831_kampfen-3,kämpfen,0,kämpfen,831_brechenzerstorenkampfenringenzerbrechenvernichten
831_ringen-4,ringen,0,ringen,831_brechenzerstorenkampfenringenzerbrechenvernichten
831_zerbrechen-5,zerbrechen,0,zerbrechen,831_brechenzerstorenkampfenringenzerbrechenvernichten
831_vernichten-6,vernichten,0,vernichten,831_brechenzerstorenkampfenringenzerbrechenvernichten
832_brennen-1,brennen,0,brennen,832_brennen
833_fieber-1,Fieber,0,Fieber,833_fieber
834_bersten-1,bersten,0,bersten,834_berstenbrechen
834_brechen-2,brechen,0,brechen,834_berstenbrechen
835_brett-1,Brett,0,Brett,835_brett
836_brot-1,Brot,0,Brot,836_brot
837_bruhen-1,brühen,0,brühen,837_bruhen
838_hose-1,Hose,0,Hose,838_hose
839_bruder-1,Bruder,0,Bruder,839_bruder
840_bruder-1,Brüder,0,Brüder,840_bruder
841_bruderlich-1,brüderlich,0,brüderlich,841_bruderlich
842_bruderliebe-1,Bruderliebe,0,Bruderliebe,842_bruderliebe
843_schwingen-1,schwingen,0,schwingen,843_schwingenbewegen
843_bewegen-2,bewegen,0,bewegen,843_schwingenbewegen
844_brocken-1,Brocken,0,Brocken,844_brocken
845_brocken-1,Brocken,0,Brocken,845_brocken
846_gebrauchen-1,gebrauchen,0,gebrauchen,846_gebrauchenbrauchenanwenden
846_brauchen-2,brauchen,0,brauchen,846_gebrauchenbrauchenanwenden
846_anwenden-3,anwenden,0,anwenden,846_gebrauchenbrauchenanwenden
847_gebrochenwerden-1,gebrochen werden,0,gebrochen werden,847_gebrochenwerden
848_brauchbar-1,brauchbar,0,brauchbar,848_brauchbar
849_brustharnisch-1,Brustharnisch,0,,849_brustharnischbrunne
849_brunne-2,Brünne,0,,849_brustharnischbrunne
850_brunnen-1,Brunnen,0,Brunnen,850_brunnenquelleborn
850_quelle-2,Quelle,0,Quelle,850_brunnenquelleborn
850_born-3,Born,0,Born,850_brunnenquelleborn
851_braun-1,braun,0,braun,851_braunglanzend
851_glanzend-2,glänzend,0,glänzend,851_braunglanzend
852_brennen-1,Brennen,0,Brennen,852_brennenbrand
852_brand-2,Brand,0,Brand,852_brennenbrand
853_bersten-1,Bersten,0,Bersten,853_bersten
854_burste-1,Bürste,0,Bürste,854_burstestriegel
854_striegel-2,Striegel,0,Striegel,854_burstestriegel
855_sprossen-1,sprossen,0,sprossen,855_sprossen
856_brust-1,"Brust,",0,"Brust,",856_brustherzgemut
856_herz-2,Herz,0,Herz,856_brustherzgemut
856_gemut-3,Gemüt,0,Gemüt,856_brustherzgemut
857_spross-1,Spross,0,Spross,857_spross
858_knospen-1,knospen,0,knospen,858_knospen
859_knospe-1,Knospe,0,Knospe,859_knospe
860_bruhe-1,Brühe,0,Brühe,860_bruhe
861_brautfuhrer-1,Brautführer,0,,861_brautfuhrerbrautigamhochzeiterbrautgemach
861_brautigam-2,Bräutigam,0,Bräutigam,861_brautfuhrerbrautigamhochzeiterbrautgemach
861_hochzeiter-3,Hochzeiter,0,Hochzeiter,861_brautfuhrerbrautigamhochzeiterbrautgemach
861_brautgemach-4,Brautgemach,0,,861_brautfuhrerbrautigamhochzeiterbrautgemach
862_neuvermahlte-1,Neuvermählte,0,,862_neuvermahlteschwiegertochterjungefrau
862_schwiegertochter-2,Schwiegertochter,0,Schwiegertochter,862_neuvermahlteschwiegertochterjungefrau
862_jungefrau-3,junge Frau,0,junge Frau,862_neuvermahlteschwiegertochterjungefrau
863_sticken-1,sticken,0,sticken,863_sticken
864_knolle-1,Knolle,0,Knolle,864_knolleschwellung
864_schwellung-2,Schwellung,0,Schwellung,864_knolleschwellung
865_kaufen-1,kaufen,0,kaufen,865_kaufenverkaufen
865_verkaufen-2,verkaufen,0,verkaufen,865_kaufenverkaufen
866_bauch-1,Bauch,0,Bauch,866_bauch
867_bulgar-1,Bulgar,0,,867_bulgar
868_gebundenwerden-1,gebunden werden,0,gebunden werden,868_gebundenwerden
869_gebaude-1,Gebäude,0,Gebäude,869_gebaude
870_scheit-1,Scheit,0,Scheit,870_scheit
871_gebot-1,Gebot,0,Gebot,871_gebot
872_feineslinnen-1,feines Linnen,0,feines Linnen,872_feineslinnenfeineleinwand
872_feineleinwand-2,feine Leinwand,0,feine Leinwand,872_feineslinnenfeineleinwand
873_soldat-1,Soldat,0,Soldat,873_soldat
874_vergleichen-1,vergleichen,0,vergleichen,874_vergleichen
875_vergleich-1,Vergleich,0,Vergleich,875_vergleich
876_weinen-1,weinen,0,weinen,876_weinen
877_sichereignen-1,sich ereignen,0,sich ereignen,877_sichereignenpassen
877_passen-2,passen,0,passen,877_sichereignenpassen
878_saugen-1,säugen,0,säugen,878_saugen
879_tags-1,tags,0,tags,879_tags
880_tag-1,Tag,0,Tag,880_tagdrune
880_drune-2,dRune,0,,880_tagdrune
881_teig-1,Teig,0,Teig,881_teig
882_teilnahme-1,Teilnahme,0,Teilnahme,882_teilnahmegemeinschaftminepfund
882_gemeinschaft-2,Gemeinschaft,0,Gemeinschaft,882_teilnahmegemeinschaftminepfund
882_mine-3,Mine,0,Mine,882_teilnahmegemeinschaftminepfund
882_pfund-4,Pfund,0,Pfund,882_teilnahmegemeinschaftminepfund
883_teilen-1,teilen,0,teilen,883_teileneinemzuteilenmitteilen
883_einemzuteilen-2,einem zuteilen,0,einem zuteilen,883_teileneinemzuteilenmitteilen
883_mitteilen-3,mitteilen,0,mitteilen,883_teileneinemzuteilenmitteilen
884_teil-1,Teil,0,Teil,884_teilanteil
884_anteil-2,Anteil,0,Anteil,884_teilanteil
885_besessener-1,Besessener,0,Besessener,885_besessener
886_zutal-1,zu Tal,0,zu Tal,886_zutalabwartsniederherabhinunterhinab
886_abwarts-2,abwärts,0,abwärts,886_zutalabwartsniederherabhinunterhinab
886_nieder-3,nieder,0,nieder,886_zutalabwartsniederherabhinunterhinab
886_herab-4,herab,0,herab,886_zutalabwartsniederherabhinunterhinab
886_hinunter-5,hinunter,0,hinunter,886_zutalabwartsniederherabhinunterhinab
886_hinab-6,hinab,0,hinab,886_zutalabwartsniederherabhinunterhinab
887_unten-1,unten,0,unten,887_unten
888_vonunten-1,von unten,0,von unten,888_vonuntenunten
888_unten-2,unten,0,unten,888_vonuntenunten
889_grube-1,Grube,0,Grube,889_grubeschluchttal
889_schlucht-2,Schlucht,0,Schlucht,889_grubeschluchttal
889_tal-3,Tal,0,Tal,889_grubeschluchttal
890_dammen-1,dämmen,0,dämmen,890_dammen
891_damm-1,Damm,0,Damm,891_damm
892_danlein-1,Dänlein,0,,892_danlein
893_dane-1,Däne,0,Däne,893_dane
894_dane-1,Däne,0,Däne,894_dane
895_verheimlichen-1,verheimlichen,0,verheimlichen,895_verheimlichen
896_zauberisch-1,zauberisch,0,,896_zauberisch
897_taubheit-1,Taubheit,0,Taubheit,897_taubheitverhartungverstocktheit
897_verhartung-2,Verhärtung,0,Verhärtung,897_taubheitverhartungverstocktheit
897_verstocktheit-3,Verstocktheit,0,Verstocktheit,897_taubheitverhartungverstocktheit
898_verstocktheit-1,Verstocktheit,0,Verstocktheit,898_verstocktheitverhartungtaubheit
898_verhartung-2,Verhärtung,0,Verhärtung,898_verstocktheitverhartungtaubheit
898_taubheit-3,Taubheit,0,Taubheit,898_verstocktheitverhartungtaubheit
899_taubsein-1,taub sein,0,taub sein,899_taubseinverstocken
899_verstocken-2,verstocken,0,,899_taubseinverstocken
900_verstocktwerden-1,verstockt werden,0,verstockt werden,900_verstocktwerdentaubwerden
900_taubwerden-2,taub werden,0,taub werden,900_verstocktwerdentaubwerden
901_taub-1,taub,0,taub,901_taubverstockt
901_verstockt-2,verstockt,0,verstockt,901_taubverstockt
902_tochter-1,Tochter,0,Tochter,902_tochter
903_bewirtung-1,Bewirtung,0,Bewirtung,903_bewirtungmahlgastmahlmahlzeit
903_mahl-2,Mahl,0,Mahl,903_bewirtungmahlgastmahlmahlzeit
903_gastmahl-3,Gastmahl,0,Gastmahl,903_bewirtungmahlgastmahlmahlzeit
903_mahlzeit-4,Mahlzeit,0,Mahlzeit,903_bewirtungmahlgastmahlmahlzeit
904_erdhohle-1,Erdhöhle,0,Erdhöhle,904_erdhohlewohnung
904_wohnung-2,Wohnung,0,Wohnung,904_erdhohlewohnung
905_geruch-1,Geruch,0,Geruch,905_geruchwohlgeruchdunst
905_wohlgeruch-2,Wohlgeruch,0,Wohlgeruch,905_geruchwohlgeruchdunst
905_dunst-3,Dunst,0,Dunst,905_geruchwohlgeruchdunst
906_abwaschung-1,Abwaschung,0,,906_abwaschungtaufewaschung
906_taufe-2,Taufe,0,Taufe,906_abwaschungtaufewaschung
906_waschung-3,Waschung,0,Waschung,906_abwaschungtaufewaschung
907_taufen-1,taufen,0,taufen,907_taufentauchensichtaufenlassen
907_tauchen-2,tauchen,0,tauchen,907_taufentauchensichtaufenlassen
907_sichtaufenlassen-3,sich taufen lassen,0,sich taufen lassen,907_taufentauchensichtaufenlassen
908_taufer-1,Täufer,0,Täufer,908_taufer
909_einflugeligestor-1,einflügeliges Tor,0,einflügeliges Tor,909_einflugeligestorturpforte
909_tur-2,Tür,0,Tür,909_einflugeligestorturpforte
909_pforte-3,Pforte,0,Pforte,909_einflugeligestorturpforte
910_turhuterin-1,Türhüterin,0,,910_turhuterinpfortnerin
910_pfortnerin-2,Pförtnerin,0,,910_turhuterinpfortnerin
911_turhuterin-1,Türhüterin,0,,911_turhuterinpfortnerin
911_pfortnerin-2,Pförtnerin,0,,911_turhuterinpfortnerin
912_torwart-1,Torwart,0,Torwart,912_torwartturhuter
912_turhuter-2,Türhüter,0,Türhüter,912_torwartturhuter
913_tor-1,Tor,0,Tor,913_tor
914_zweiflugeligestor-1,zweiflügeliges Tor,0,zweiflügeliges Tor,914_zweiflugeligestorturpforte
914_tur-2,Tür,0,Tür,914_zweiflugeligestorturpforte
914_pforte-3,Pforte,0,Pforte,914_zweiflugeligestorturpforte
915_wagen-1,wagen,0,wagen,915_wagen
916_absterben-1,Absterben,0,Absterben,916_absterbensterbentodtodesgefahr
916_sterben-2,Sterben,0,Sterben,916_absterbensterbentodtodesgefahr
916_tod-3,Tod,0,Tod,916_absterbensterbentodtodesgefahr
916_todesgefahr-4,Todesgefahr,0,Todesgefahr,916_absterbensterbentodtodesgefahr
917_toten-1,töten,0,töten,917_toten
918_sterben-1,sterben,0,sterben,918_sterben
919_tot-1,tot,0,tot,919_tot
920_zumtodebestimmt-1,zum Tode bestimmt,0,zum Tode bestimmt,920_zumtodebestimmtdemtodegeweihtzumtodeverurteilt
920_demtodegeweiht-2,dem Tode geweiht,0,dem Tode geweiht,920_zumtodebestimmtdemtodegeweihtzumtodeverurteilt
920_zumtodeverurteilt-3,zum Tode verurteilt,0,zum Tode verurteilt,920_zumtodebestimmtdemtodegeweihtzumtodeverurteilt
921_tod-1,Tod,0,Tod,921_tod
922_tater-1,Täter,0,Täter,922_tater
923_distel-1,Distel,0,Distel,923_distel
924_weise-1,weise,0,weise,924_weiseklug
924_klug-2,klug,0,klug,924_weiseklug
925_schlauheit-1,Schlauheit,0,Schlauheit,925_schlauheit
926_tat-1,Tat,0,Tat,926_tat
927_teufel-1,Teufel,0,Teufel,927_teufel
928_verleumderin-1,Verleumderin,0,,928_verleumderin
929_diakon-1,Diakon,0,Diakon,929_diakonpfleger
929_pfleger-2,Pfleger,0,Pfleger,929_diakonpfleger
930_kneten-1,kneten,0,kneten,930_knetenaustonbildenbildenformen
930_austonbilden-2,aus Ton bilden,0,aus Ton bilden,930_knetenaustonbildenbildenformen
930_bilden-3,bilden,0,bilden,930_knetenaustonbildenbildenformen
930_formen-4,formen,0,formen,930_knetenaustonbildenbildenformen
931_fulle-1,Fülle,0,Fülle,931_fulle
932_voll-1,voll,0,voll,932_vollzusammengeknetetdicht
932_zusammengeknetet-2,zusammengeknetet,0,,932_vollzusammengeknetetdicht
932_dicht-3,dicht,0,dicht,932_vollzusammengeknetetdicht
933_zer-1,zer...,0,zer...,933_zerauseinanderver
933_auseinander-2,auseinander...,0,auseinander...,933_zerauseinanderver
933_ver-3,ver...,0,ver...,933_zerauseinanderver
934_verteilen-1,verteilen,0,verteilen,934_verteilenzerteilenteilen
934_zerteilen-2,zerteilen,0,zerteilen,934_verteilenzerteilenteilen
934_teilen-3,teilen,0,teilen,934_verteilenzerteilenteilen
935_befallen-1,befallen,0,befallen,935_befallen
936_ergreifen-1,ergreifen,0,ergreifen,936_ergreifenbehaltenfesthalten
936_behalten-2,behalten,0,behalten,936_ergreifenbehaltenfesthalten
936_festhalten-3,festhalten,0,festhalten,936_ergreifenbehaltenfesthalten
937_zerreien-1,zerreißen,0,zerreißen,937_zerreien
938_zerreien-1,zerreißen,0,zerreißen,938_zerreienzerrissenwerden
938_zerrissenwerden-2,zerrissen werden,0,zerrissen werden,938_zerreienzerrissenwerden
939_verhullen-1,verhüllen,0,verhüllen,939_verhullenbedecken
939_bedecken-2,bedecken,0,bedecken,939_verhullenbedecken
940_tisch-1,Tisch,0,Tisch,940_tisch
941_besitzen-1,besitzen,0,besitzen,941_besitzen
942_untersinken-1,untersinken,0,,942_untersinkenuntergehensinken
942_untergehen-2,untergehen,0,untergehen,942_untersinkenuntergehensinken
942_sinken-3,sinken,0,sinken,942_untersinkenuntergehensinken
943_ergreifen-1,ergreifen,0,ergreifen,943_ergreifenuberfallen
943_uberfallen-2,überfallen,0,überfallen,943_ergreifenuberfallen
944_zerteilen-1,zerteilen,0,zerteilen,944_zerteilen
945_zerreien-1,zerreißen,0,zerreißen,945_zerreien
946_zerreien-1,zerreißen,0,zerreißen,946_zerreien
947_zerstreuung-1,Zerstreuung,0,Zerstreuung,947_zerstreuung
948_zerstreuen-1,zerstreuen,0,zerstreuen,948_zerstreuenvergeudenverschwenden
948_vergeuden-2,vergeuden,0,vergeuden,948_zerstreuenvergeudenverschwenden
948_verschwenden-3,verschwenden,0,verschwenden,948_zerstreuenvergeudenverschwenden
949_zerreien-1,zerreißen,0,zerreißen,949_zerreienauseinanderzerrenverderben
949_auseinanderzerren-2,auseinanderzerren,0,,949_zerreienauseinanderzerrenverderben
949_verderben-3,verderben,0,verderben,949_zerreienauseinanderzerrenverderben
950_zerreien-1,zerreißen,0,zerreißen,950_zerreien
951_auflosen-1,auflösen,0,auflösen,951_auflosen
952_ausplundern-1,ausplündern,0,ausplündern,952_ausplundernberaubenplundern
952_berauben-2,berauben,0,berauben,952_ausplundernberaubenplundern
952_plundern-3,plündern,0,plündern,952_ausplundernberaubenplundern
953_auseinanderwerfen-1,auseinanderwerfen,0,,953_auseinanderwerfenzermalmenworfelnzerstreuen
953_zermalmen-2,zermalmen,0,zermalmen,953_auseinanderwerfenzermalmenworfelnzerstreuen
953_worfeln-3,worfeln,0,,953_auseinanderwerfenzermalmenworfelnzerstreuen
953_zerstreuen-4,zerstreuen,0,zerstreuen,953_auseinanderwerfenzermalmenworfelnzerstreuen
954_auflosung-1,Auflösung,0,Auflösung,954_auflosungabmarschscheiden
954_abmarsch-2,Abmarsch,0,Abmarsch,954_auflosungabmarschscheiden
954_scheiden-3,Scheiden,0,Scheiden,954_auflosungabmarschscheiden
955_tiefe-1,Tiefe,0,Tiefe,955_tiefe
956_tiefe-1,Tiefe,0,Tiefe,956_tiefemeerestiefe
956_meerestiefe-2,Meerestiefe,0,Meerestiefe,956_tiefemeerestiefe
