ID,Name,Concepticon_ID,Concepticon_Gloss
2949_andenkengedachtnis,"Andenken, Gedächtnis",1018,MEMORY
2950_denkengedenken,"denken, gedenken",1415,THINK (REFLECT)
2951_gedankemeinungvorsatzratschlussbereitwilligkeitguterwillebeschlussentscheidungvorsorgeabsicht,"Gedanke, Meinung, Vorsatz, Ratschluss, Bereitwilligkeit, guter Wille, Beschluss, Entscheidung, Vorsorge, Absicht",2975,THOUGHT
2952_mund,Mund,674,MOUTH
2953_maus,Maus,1491,MOUSE
2954_fledermaus,Fledermaus,1793,BAT
2955_natter,Natter,,
2956_nageln,nageln,,
2957_nagel,Nagel,502,NAIL (TOOL)
2958_esisterlaubt,es ist erlaubt,,
2959_abendessenabendmahlgastmahlnachtmahl,"Abendessen, Abendmahl, Gastmahl, Nachtmahl",,
2960_nacht,Nacht,1233,NIGHT
2963_nennen,nennen,180,CALL BY NAME
2964_name,Name,1405,NAME
2965_kuhnheit,Kühnheit,,
2966_wagen,wagen,1779,DARE
2967_kuhn,kühn,,
2968_nacktheit,Nacktheit,,
2969_nackt,nackt,590,NAKED
2970_narde,Narde,,
2971_rettungheil,"Rettung, Heil",,
2972_retten,retten,2008,RESCUE
2973_heilandretter,"Heiland, Retter",,
2974_nestel,Nestel,,
2975_netzkreisrundeswurfnetz,"Netz, kreisrundes Wurfnetz",2963,NET
2976_netzenbenetzen,"netzen, benetzen",,
2977_nass,nass,1726,WET
2978_reiben,reiben,1449,RUB
2979_november,November,2854,NOVEMBER
2980_kette,Kette,1627,CHAIN
2981_notwendig,notwendig,,
2982_notwendigkeit,Notwendigkeit,,
2984_genugsamkeitauskommen,"Genügsamkeit, Auskommen",,
2985_durfenerlaubtsein,"dürfen, erlaubt sein",,
2987_noch,noch,2919,STILL (CONTINUING)
2988_undsogarnoch,und sogar noch,,
2989_nordlich,nördlich,,
2990_toter,Toter,,
2991_notigenzwingen,"nötigen, zwingen",,
2992_notzwang,"Not, Zwang",,
2993_tot,tot,1625,DEAD
2994_grabtotenlager,"Grab, Totenlager",1773,GRAVE
2996_totschworen,totschwören,,
2997_neinnicht,"nein, nicht",1269,NO
2998_natterschlange,"Natter, Schlange",730,SNAKE
3000_nahe,nahe,1942,NEAR
3001_naher,näher,,
3002_sichjemandemnahern,sich jemandem nähern,,
3003_nahe,Nähe,,
3004_nachster,Nächster,,
3006_neid,Neid,40,ENVY
3007_esaufjemandabgesehenhabengrollen,"es auf jemand abgesehen haben, grollen",,
3008_nehmen,Nehmen,1749,TAKE
3010_nehmend,nehmend,,
3011_nadel,Nadel,1382,NEEDLE (FOR SEWING)
3012_nicht,nicht,1240,NOT
3013_dochnichtetwawennnichtesseidenndassausgenommen,"doch nicht etwa, wenn nicht, es sei denn dass, ausgenommen",,
3014_verzehrenrost,"Verzehren, Rost",,
3015_undnichtauchnichtnicht,"und nicht, auch nicht, nicht",1240,NOT
3016_nehmenannehmenaufnehmenempfangenfangen,"nehmen, annehmen, aufnehmen, empfangen, fangen",1749,TAKE
3017_genesengerettetwerden,"genesen, gerettet werden",1978,RECOVER
3018_rettungheilgenesung,"Rettung, Heil, Genesung",,
3019_helfenunterstutzen,"helfen, unterstützen",1897,HELP
3020_verwandter,Verwandter,,
3021_verwandte,Verwandte,,
3022_unddannnichtauchdannnicht,"und dann nicht, auch dann nicht",,
3023_nichtnichtwahr,"nicht, nicht wahr",1240,NOT
3024_heimsuchung,Heimsuchung,,
3025_auskundschaftenheimsuchen,"auskundschaften, heimsuchen",,
3026_erneuernsicherneuern,"erneuern, sich erneuern",,
3027_neubekehrterneuling,"Neubekehrter, Neuling",,
3028_neujung,"neu, jung",1231,NEW
3029_neuheit,Neuheit,,
3030_kleinmutunverstand,"Kleinmut, Unverstand",,
3031_unmundigkindisch,"unmündig, kindisch",,
3032_neun,neun,1483,NINE
3033_neunte,neunte,,
3034_neungeldneunfachesentgelt,"Neungeld, neunfaches Entgelt",,
3035_neunzig,neunzig,1724,NINETY
3036_treffenerreicheneinersachefrohsein,"treffen, erreichen, einer Sache froh sein",1831,MEET
3037_verlangen,Verlangen,2117,DESIRE
3039_genugen,genügen,3475,SUFFICE
3040_genug,genug,1881,ENOUGH
3041_notnrune,"Not, nRune",,
3042_achterdeckschiffshinterteil,"Achterdeck, Schiffshinterteil",,
3043_nunjetztalsofolglichdemnach,"nun, jetzt, also, folglich, demnach",1376,NOW
3044_denn,denn,,
3045_nehmer,Nehmer,,
3046_nehmenannahme,"Nehmen, Annahme",1749,TAKE
3047_demnachdaheralso,"demnach, daher, also",,
3048_fangerfischer,"Fänger, Fischer",1858,FISHERMAN
3049_nutznutzlichbrauchbar,"nütz, nützlich, brauchbar",,
3050_achohpfui,"ach, oh, pfui",,
3051_hoch,hoch,1265,HIGH
3052_furchten,fürchten,1419,FEAR (BE AFRAID)
3053_einenschreckeninfurchtsetzenerschrecken,"einen schrecken, in Furcht setzen, erschrecken",252,FRIGHTEN
3054_hosiannahilfdoch,"hosianna, hilf doch",,
3055_ostgoten,Ostgoten,,
3056_stammguterbsitzorune,"Stammgut, Erbsitz, oRune",,
3057_stammguterbsitzheimat,"Stammgut, Erbsitz, Heimat",2406,HOME
3058_leibrockunterkleidrock,"Leibrock, Unterkleid, Rock",1600,SKIRT
3059_bekleiden,bekleiden,,
3060_donnerstag,Donnerstag,1693,THURSDAY
3061_pfingsten,Pfingsten,,
3062_prune,pRune,,
3063_presbytergeistlicher,"Presbyter, Geistlicher",,
3064_troster,Tröster,,
3065_rusttag,Rüsttag,,
3066_freitag,Freitag,1692,FRIDAY
3067_spalier,Spalier,,
3068_ostern,Ostern,,
3069_purpur,Purpur,,
3070_mitpurpurfarben,mit Purpur färben,,
3071_purpurn,purpurn,,
3072_pfote,Pfote,2965,PAW
3074_palmbaum,Palmbaum,,
3075_unverfalschtecht,"unverfälscht, echt",,
3076_strae,Straße,667,ROAD
3077_flickenlappen,"Flicken, Lappen",,
3078_tanzen,tanzen,1879,DANCE
3079_pflug,Pflug,2154,PLOUGH (INSTRUMENT)
3080_beengung,Beengung,,
3082_pratoriumgerichtshaus,"Prätorium, Gerichtshaus",,
3083_altestenratchristlichegemeindebehorde,"Ältestenrat, christliche Gemeindebehörde",,
3084_prophetin,Prophetin,,
3085_prophet,Prophet,,
3086_weissagungprophezeiung,"Weissagung, Prophezeiung",,
3087_weissagenprophezeien,"weissagen, prophezeien",,
3088_psalm,Psalm,,
3089_geldbeutelbeutel,"Geldbeutel, Beutel",2951,POUCH
3090_pfund,Pfund,,
3091_weinentrauernbeweinenbetrauern,"weinen, trauern, beweinen, betrauern",1839,CRY
3092_muhle,Mühle,636,MILL
3093_sanftmut,Sanftmut,,
3094_sanftfreundlich,"sanft, freundlich",1954,GENTLE
3095_apfelbaumkoderqrune,"Apfelbaum, Köder, qRune",,
3096_pfahlstachel,"Pfahl, Stachel",3798,STINGER
3097_feueranzundenlebendigmachen,"Feuer anzünden, lebendig machen",737,LIGHT (IGNITE)
3098_beweibt,beweibt,,
3099_heiraten,heiraten,203,MARRY
3100_eheweibehefraufrau,"Eheweib, Ehefrau, Frau",962,WOMAN
3103_zurruhekommen,zur Ruhe kommen,,
3104_kommen,kommen,1446,COME
3106_frauenzimmerweibchen,"Frauenzimmer, Weibchen",,
3107_weiblichengeschlechts,weiblichen Geschlechts,,
3108_weibfrau,"Weib, Frau",962,WOMAN
3110_verderben,Verderben,92,SPOIL (SOMEBODY OR SOMETHING)
3112_zugrundegehen,zugrunde gehen,,
3113_verderbnisuntergang,"Verderbnis, Untergang",,
3114_sagenmeinenbezeichnensprechen,"sagen, meinen, bezeichnen, sprechen",1458,SAY
3116_schwangere,Schwangere,,
3117_schwanger,schwanger,1123,PREGNANT
3118_magenmutterschobauch,"Magen, Mutterschoß, Bauch",1251,BELLY
3119_beleben,beleben,,
3120_aufleben,aufleben,,
3121_lebendig,lebendig,1422,BE ALIVE
3122_feuchtigkeit,Feuchtigkeit,,
3123_feucht,feucht,2998,DAMP
3124_ankunftwiederkunft,"Ankunft, Wiederkunft",,
3125_kommen,Kommen,1446,COME
3126_rabboni,Rabboni,,
3127_rabbi,Rabbi,,
3128_ratbeschluss,"Rat, Beschluss",,
3129_ratgeberratsherr,"Ratgeber, Ratsherr",,
3130_amt,Amt,2430,OFFICE
3131_verwaltenherrschen,"verwalten, herrschen",,
3132_angeordnet,angeordnet,,
3134_rechnenberechnenhaltenfurrechnenunteranrechnen,"rechnen, berechnen, halten für, rechnen unter, anrechnen",2867,CALCULATE
3135_darreichen,darreichen,,
3136_wagenrrune,"Wagen, rRune",2620,CARRIAGE
3137_anordnung,Anordnung,,
3138_verordnendarbieten,"verordnen, darbieten",,
3139_bewegenmachentragen,"bewegen machen, tragen",700,CARRY
3140_rechtrichtig,"recht, richtig",1725,CORRECT (RIGHT)
3142_richtungwiederherstellung,"Richtung, Wiederherstellung",,
3143_namlichdochetwavielmehrjadochdenn,"nämlich, doch, etwa, vielmehr, ja doch, denn",,
3144_richtigkeit,Richtigkeit,,
3145_richten,richten,1818,ADJUDICATE
3146_rechtgeradegerecht,"recht, gerade, gerecht",1404,STRAIGHT
3147_riemen,Riemen,2973,STRAP
3148_aufrichten,aufrichten,,
3149_geordnet,geordnet,,
3150_rede,Rede,1115,SPEECH
3151_sorge,Sorge,1668,GRIEF
3152_rechen,Rechen,338,RAKE
3153_eitlermenschtor,"eitler Mensch, Tor",2940,GATE
3154_recken,recken,,
3156_hakenkralle,"Haken, Kralle",1071,HOOK
3157_keil,Keil,,
3158_rand,Rand,2989,FRINGE
3159_schildschildrand,"Schild, Schildrand",1064,SHIELD
3160_laufen,Laufen,1519,RUN
3161_laufenmachen,laufen machen,,
3162_raffenrauben,"raffen, rauben",,
3163_kratzeraude,"Krätze, Räude",,
3165_meile,Meile,,
3166_zahlen,zählen,1420,COUNT
3167_reden,reden,2708,TALK
3168_abrechnungrechenschaftzahl,"Abrechnung, Rechenschaft, Zahl",1356,NUMBER
3169_leicht,leicht,1052,LIGHT (WEIGHT)
3170_raubbeutekleid,"Raub, Beute, Kleid",474,DRESS
3172_zurnen,zürnen,2223,BE ANGRY
3173_beutekleid,"Beute, Kleid",474,DRESS
3174_raufenausrupfen,"raufen, ausrupfen",,
3175_rohr,Rohr,2956,TUBE
3176_ruhm,Ruhm,,
3177_kruste,Kruste,,
3178_rosten,rösten,1962,ROAST (SOMETHING)
3180_sprachesprechweisezunge,"Sprache, Sprechweise, Zunge",1205,TONGUE
3181_haus,Haus,1252,HOUSE
3182_kratzenschaben,"kratzen, schaben",1767,SCRAPE
3183_raten,raten,1932,GUESS
3184_bestimmungplan,"Bestimmung, Plan",,
3185_reiteninbewegungsein,"reiten, in Bewegung sein",367,RIDE
3186_machtig,mächtig,3001,POWERFUL
3187_reichherrschaftobrigkeit,"Reich, Herrschaft, Obrigkeit",712,RICH
3188_herrschenuberbeherrschen,"herrschen über, beherrschen",1846,RULE
3189_herrscherobrigkeit,"Herrscher, Obrigkeit",3377,EMPEROR
3190_zittern,zittern,52,SHIVER
3191_zitternerdbebenbeben,"Zittern, Erdbeben, Beben",52,SHIVER
3192_erheben,erheben,,
3193_rat,Rat,,
3194_ripperiff,"Rippe, Riff",801,RIB
3195_kleid,Kleid,474,DRESS
3196_strick,Strick,,
3197_regen,Regen,658,RAIN (PRECIPITATION)
3198_regnenregnenlassen,"regnen, regnen lassen",1253,RAIN (RAINING)
3199_haufenanhaufen,"häufen, anhäufen",,
3200_ruhe,Ruhe,3458,SILENCE
3201_rennenlaufen,"rennen, laufen",1519,RUN
3202_giebach,Gießbach,,
3203_berg,Berg,639,MOUNTAIN
3204_finsternis,Finsternis,,
3205_finster,finster,,
3206_finsterwerdendunkelwerden,"finster werden, dunkel werden",,
3207_erheben,Erheben,,
3209_erroten,erröten,,
3211_rote,Röte,,
3212_vernichtungverganglichkeit,"Vernichtung, Vergänglichkeit",,
3213_verganglichsterblich,"vergänglich, sterblich",,
3214_verderben,verderben,92,SPOIL (SOMEBODY OR SOMETHING)
3215_reden,Reden,1623,SPEAK
3216_sprechenreden,"sprechen, reden",1623,SPEAK
3217_hofvorhof,"Hof, Vorhof",4,COURTYARD
3218_rugier,Rugier,,
3219_roggen,Roggen,23,RYE
3220_rockenspinnrocken,"Rocken, Spinnrocken",,
3221_raumplatz,"Raum, Platz",3006,SPACE (AVAILABLE)
3222_rom,Rom,,
3223_platzmachen,Platz machen,,
3224_platzwerden,Platz werden,,
3225_romer,Römer,,
3226_geraumig,geräumig,,
3227_geheimnisbeschlussanschlag,"Geheimnis, Beschluss, Anschlag",,
3228_beratung,Beratung,,
3230_lauffluss,"Lauf, Fluss",666,RIVER
3231_lauf,Lauf,,
3232_sicherbrechen,sich erbrechen,1278,VOMIT
3233_rost,Rost,,
3234_rot,rot,156,RED
3235_derdieser,"der, dieser",1214,THIS
3237_feineleinwand,feine Leinwand,,
3238_sabbat,Sabbat,,
3240_saduzaer,Saduzäer,,
3241_derwelcher,"der, welcher",,
3242_manngenosse,"Mann, Genosse",1554,MAN
3243_senken,senken,,
3244_untergangwesten,"Untergang, Westen",1817,WEST
3245_gesangmusik,"Gesang, Musik",642,MUSIC
3248_derundkeinandererebenderunddieser,"der und kein anderer, eben der, und dieser",,
3251_bestreitbar,bestreitbar,,
3252_vorwurf,Vorwurf,,
3253_bestritten,bestritten,,
3254_werauchimmer,wer auch immer,,
3255_siehe,siehe,,
3256_saen,säen,748,SOW SEEDS
3257_sechs,sechs,1703,SIX
3258_sechste,sechste,,
3260_seil,Seil,1218,ROPE
3261_seilen,seilen,,
3262_zogernsaumen,"zögern, säumen",3629,HESITATE
3263_langsamsaumselig,"langsam, saumselig",701,SLOW
3264_gefolgsmannbegleiterbuttelansagergerichtsboteverkunder,"Gefolgsmann, Begleiter, Büttel, Ansager, Gerichtsbote, Verkünder",,
3265_schmerz,Schmerz,1783,PAIN
3266_seele,Seele,811,SOUL
3267_seemarschland,"See, Marschland",624,LAKE
3268_streitenscheltenvorwurfemachen,"streiten, schelten, Vorwürfe machen",3302,QUARREL (VERB)
3269_streit,Streit,,
3270_sack,Sack,2990,SACK
3273_salben,salben,,
3274_salbe,Salbe,1926,OINTMENT
3275_leichtfertigesgeschwatz,leichtfertiges Geschwätz,,
3276_herbergewohnung,"Herberge, Wohnung",,
3277_herbergenbleibenunterkommenherbergefinden,"herbergen, bleiben, unterkommen, Herberge finden",987,REMAIN
3278_opfern,opfern,,
3279_saal,Saal,,
3280_salz,Salz,1274,SALT
3281_salzen,salzen,,
3282_gesalzen,gesalzen,,
3283_heil,heil,,
3284_derselbedernamlichesam,"derselbe, der nämliche, sam",,
3285_gleichgesinnt,gleichgesinnt,,
3286_desselbengeschlechtsverwandt,"desselben Geschlechts, verwandt",,
3287_gleichgroderselbe,"gleich groß, derselbe",,
3288_aufgleicheweisegleichfallsebenfallsdesgleichen,"auf gleiche Weise, gleichfalls, ebenfalls, desgleichen",,
3289_gleichubereinstimmendgleichlautend,"gleich, übereinstimmend, gleichlautend",2276,IDENTICAL
3290_zusammengemeinschaftlichzugleich,"zusammen, gemeinschaftlich, zugleich",2482,TOGETHER
3291_ubereinstimmung,Übereinstimmung,,
3292_samariter,Samariter,,
3293_einmutig,einmütig,,
3294_zusammennachdemselbenorthin,"zusammen, nach demselben Ort hin",2482,TOGETHER
3295_zugefallensuchengefallen,"zu gefallen suchen, gefallen",,
3296_sendung,Sendung,,
3297_senden,senden,,
3298_wahrwahrhaftig,"wahr, wahrhaftig",1657,TRUE
3299_waffenrustung,"Waffen, Rüstung",,
3300_setzung,Setzung,,
3301_gesetzter,Gesetzter,,
3302_setzenstellenbestimmenpflanzen,"setzen, stellen, bestimmen, pflanzen",3833,PUT (IN A STANDING POSITION)
3303_satt,satt,106,SATIATED
3304_krankheitsucht,"Krankheit, Sucht",1986,DISEASE
3306_beschmutzung,Beschmutzung,,
3307_schmutzigmachen,schmutzig machen,,
3308_sumpfschmutz,"Sumpf, Schmutz",1145,SWAMP
3309_schmutzigwerden,schmutzig werden,,
3310_saule,Säule,,
3311_syrer,Syrer,,
3312_sorgekummer,"Sorge, Kummer",1668,GRIEF
3313_sorgenbekummertsein,"sorgen, bekümmert sein",253,CARE FOR
3314_syrerin,Syrerin,,
3315_syrien,Syrien,,
3316_dorren,dörren,,
3317_grundweise,"Grund, Weise",2968,REASON
3321_licht,Licht,630,LIGHT (RADIATION)
3322_schwert,Schwert,,
3323_sidoner,Sidoner,,
3325_selbstsuchtigeigensuchtig,"selbstsüchtig, eigensüchtig",,
3326_sein,sein,2473,HIS (GENITIVE OF HE)
3328_spater,später,,
3330_tuchtigkeitgutemilde,"Tüchtigkeit, Güte, Milde",,
3331_gutgutigtauglich,"gut, gütig, tauglich",1035,GOOD
3332_sitz,Sitz,,
3333_saat,Saat,714,SEED
3334_duhastmichverlassen,du hast mich verlassen,,
3335_sippenverhaltnisverwandtschaftsippe,"Sippenverhältnis, Verwandtschaft, Sippe",,
3336_gerechtgesetzlich,"gerecht, gesetzlich",,
3337_sichversohnen,sich versöhnen,,
3338_sieben,sieben,1704,SEVEN
3339_siebtesiebente,"siebte, siebente",,
3340_siebzig,siebzig,1721,SEVENTY
3342_sittegewohnheit,"Sitte, Gewohnheit",1747,CUSTOM
3343_sichfreuenfrohlocken,"sich freuen, frohlocken",1495,HAPPY
3344_singenvorlesenrezitieren,"singen, vorlesen, rezitieren",1261,SING
3346_siegeslohnsiegespreispreis,"Siegeslohn, Siegespreis, Preis",657,PRICE
3347_einenmiteinemsiegelversehensiegeln,"einen mit einem Siegel versehen, siegeln",,
3348_siegel,Siegel,,
3349_sinken,sinken,1088,SINK (DESCEND)
3350_sieg,Sieg,783,VICTORY
3351_sich,sich,,
3352_sekel,Sekel,,
3353_stillsein,still sein,,
3354_selbst,selbst,1993,SELF
3355_augenzeuge,Augenzeuge,,
3356_freiwillig,freiwillig,,
3357_seltenseltsam,"selten, seltsam",209,RARE
3358_staunenverwunderung,"Staunen, Verwunderung",,
3359_anstaunenbewundernstaunensichwundern,"anstaunen, bewundern, staunen, sich wundern",,
3360_bewundertwerden,bewundert werden,,
3361_erstaunlichwunderbar,"erstaunlich, wunderbar",,
3362_silber,Silber,759,SILVER
3363_silbern,silbern,,
3364_einstvordemvormals,"einst, vordem, vormals",2914,ONCE (IN THE PAST)
3365_senf,Senf,,
3367_altesterdieneraltknechtseneschall,"ältester Diener, Altknecht, Seneschall",,
3368_alt,alt,1229,OLD
3369_immerallezeit,"immer, allezeit",1676,ALWAYS
3370_taglich,täglich,,
3372_gang,Gang,2979,WALK (MANNER)
3373_schulerjunger,"Schüler, Jünger",,
3374_schulersein,Schüler sein,,
3375_klagen,klagen,,
3376_totenklage,Totenklage,,
3377_sitzen,sitzen,1416,SIT
3378_sitzstuhlwohnstattenest,"Sitz, Stuhl, Wohnstätte, Nest",1476,CHAIR
3379_sieden,sieden,792,BOIL (OF LIQUID)
3380_nahenannahen,"nähen, annähen",1457,SEW
3381_siechensiechsein,"siechen, siech sein",,
3382_krankheitseuchesiechtum,"Krankheit, Seuche, Siechtum",1986,DISEASE
3383_krankschwachsiech,"krank, schwach, siech",1601,WEAK
3384_seher,Seher,,
3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision,"Gesicht, Sehen, Sehkraft, Gestalt, Erscheinung, Augenschein, Vision",1560,FACE
3387_sichtbar,sichtbar,,
3388_krebsmilbe,Krebsmilbe,,
3389_schabenscherenabschneiden,"schaben, scheren, abschneiden",1532,SHEAR
3390_schatten,Schatten,1388,SHADE
3391_bedeckung,Bedeckung,,
3392_beschatten,beschatten,,
3393_sichbereitmachensichanschicken,"sich bereit machen, sich anschicken",,
3395_geschaffenbereitfertig,"geschaffen, bereit, fertig",790,READY
3396_geschopfschaffung,"Geschöpf, Schaffung",,
3397_schenk,Schenk,,
3398_einschenkenschenken,"einschenken, schenken",196,DONATE
3399_scheidentrennen,"scheiden, trennen",1359,SEPARATE
3400_scheidung,Scheidung,1134,DIVORCE
3401_geschiedenwerdensichscheiden,"geschieden werden, sich scheiden",,
3402_schirmen,schirmen,,
3403_spotten,spotten,,
3404_ausstattungausrustung,"Ausstattung, Ausrüstung",,
3405_ziegel,Ziegel,,
3406_knechtschaftdienstdienstbarkeitgottesdienst,"Knechtschaft, Dienst, Dienstbarkeit, Gottesdienst",,
3407_dienen,dienen,3648,SERVE (SOMEONE)
3408_knechtdiener,"Knecht, Diener",812,SLAVE
3409_schambeschamung,"Scham, Beschämung",1776,SHAME
3410_sichschamen,sich schämen,1894,ASHAMED
3411_schande,Schande,,
3412_schenkschenkdiener,"Schenk, Schenkdiener",,
3413_schaffen,schaffen,,
3414_schaft,Schaft,,
3415_scharte,Scharte,,
3416_scharfuhrer,Scharführer,,
3418_schuh,Schuh,1381,SHOE
3419_stutzehaltboschung,"Stütze, Halt, Böschung",2994,SUPPORT (OF OBJECT)
3420_wechslergeldwechsler,"Wechsler, Geldwechsler",,
3421_geldgeldstuckmine,"Geld, Geldstück, Mine",1559,MONEY
3422_schadling,Schädling,,
3423_schadenunrecht,"Schaden, Unrecht",2947,DAMAGE (INJURY)
3425_schadlich,schädlich,,
3426_riemenschuhriemen,"Riemen, Schuhriemen",2973,STRAP
3427_gestalt,Gestalt,,
3428_anmutig,anmutig,,
3429_schaufel,Schaufel,1901,SHOVEL
3430_skorpion,Skorpion,1538,SCORPION
3431_zipfelscho,"Zipfel, Schoß",3263,LAP
3432_leuchte,Leuchte,,
3433_scheinenleuchtenglanzenaufblitzen,"scheinen, leuchten, glänzen, aufblitzen",1521,SEEM
3434_auslegungerklarung,"Auslegung, Erklärung",,
3435_erklarerubersetzer,"Erklärer, Übersetzer",,
3436_auslegenerklaren,"auslegen, erklären",1626,EXPLAIN
3437_klardeutlichhell,"klar, deutlich, hell",679,BRIGHT
3438_scheien,scheißen,,
3439_wandern,wandern,,
3440_schild,Schild,1064,SHIELD
3441_fleischermetzger,"Fleischer, Metzger",2569,BUTCHER
3442_schelleglocke,"Schelle, Glocke",2246,BELL
3443_schilling,Schilling,,
3444_schiff,Schiff,740,SHIP
3445_schieben,schieben,1452,PUSH
3446_schieen,schießen,1172,SHOOT
3447_schuhsandale,"Schuh, Sandale",1381,SHOE
3448_bosergeistdamon,"böser Geist, Dämon",,
3449_klippe,Klippe,,
3450_felsboden,Felsboden,,
3451_schwertmesser,"Schwert, Messer",1352,KNIFE
3454_haupthaar,Haupthaar,,
3455_spiegel,Spiegel,1171,MIRROR
3456_schuldnerschuldiger,"Schuldner, Schuldiger",,
3457_schuldigseinsollenschuldenmussen,"schuldig sein, sollen, schulden, müssen",369,OWE
3458_erlaubnisschuld,"Erlaubnis, Schuld",134,FAULT
3459_geschuldetesschuld,"Geschuldetes, Schuld",134,FAULT
3461_schaum,Schaum,1768,FOAM
3462_schopf,Schopf,,
3463_schauer,Schauer,,
3464_skythe,Skythe,,
3465_raufbold,Raufbold,,
3466_schlagenhauenohrfeigen,"schlagen, hauen, ohrfeigen",3308,STRIKE (SOMEONE)
3467_schlagplageohrfeige,"Schlag, Plage, Ohrfeige",,
3468_stammgeschlecht,"Stamm, Geschlecht",344,TREE TRUNK
3469_schlichtglatt,"schlicht, glatt",1234,SMOOTH
3470_fruchthulse,Fruchthülse,,
3471_schlachtenschlachtung,"Schlachten, Schlachtung",1796,SLAUGHTER
3474_schlaffheit,Schlaffheit,,
3476_schleifenschlupfen,"schleifen, schlüpfen",251,SHARPEN (SOMETHING)
3477_schaden,Schaden,2947,DAMAGE (INJURY)
3479_schadigen,schädigen,,
3480_schlimmgefahrlich,"schlimm, gefährlich",419,SEVERE
3481_schlafen,schlafen,1585,SLEEP
3482_schlaf,Schlaf,2972,SLEEP (STATE)
3484_schlingen,schlingen,,
3485_schlupfen,schlüpfen,3116,HATCH (OUT)
3486_zerreien,zerreißen,1735,TEAR (SHRED)
3487_schleichenschlupfen,"schleichen, schlüpfen",3116,HATCH (OUT)
3488_fettschmer,"Fett, Schmer",323,FAT (ORGANIC SUBSTANCE)
3489_feige,Feige,322,FIG
3490_feigenbaum,Feigenbaum,,
3491_kleingering,"klein, gering",1246,SMALL
3492_verdauenzerflieenmachen,"verdauen, zerfließen machen",,
3493_schmelz,Schmelz,,
3494_mistkot,"Mist, Kot",675,FAECES (EXCREMENT)
3495_streichenschmieren,"streichen, schmieren",3122,PAINT (SOMETHING)
3496_schminke,Schminke,,
3498_bewirken,bewirken,,
3499_schmied,Schmied,1001,BLACKSMITH
3500_schmiegen,schmiegen,,
3501_myrrhe,Myrrhe,,
3502_gewandmanteloberkleid,"Gewand, Mantel, Oberkleid",603,COAT
3503_zusammenziehensichbiegenkrummen,"zusammenziehen, sich biegen, krümmen",,
3504_schnee,Schnee,784,SNOW
3505_zusammenziehenmachen,zusammenziehen machen,,
3506_schneidenernten,"schneiden, ernten",1432,CUT
3507_schneien,schneien,1255,SNOWING
3509_schnepfe,Schnepfe,,
3510_eilen,eilen,2860,BOLT (MOVE IN HASTE)
3511_schnell,schnell,1631,FAST
3512_eilendseilig,"eilends, eilig",,
3513_eilenuberkommen,"eilen, überkommen",2860,BOLT (MOVE IN HASTE)
3514_bundband,"Bund, Band",2969,RIBBON
3515_korbnetz,"Korb, Netz",1539,BASKET
3516_schnur,Schnur,362,STRING
3518_weise,weise,698,WISE
3519_schwiegertochterverlobte,"Schwiegertochter, Verlobte",1057,DAUGHTER-IN-LAW
3520_forschersucher,"Forscher, Sucher",,
3521_untersuchung,Untersuchung,,
3522_sucher,Sucher,,
3523_suchendisputierenstreiten,"suchen, disputieren, streiten",1468,LOOK FOR
